6159,OBJECT,MISSION_TIME,PACKET_CNT,ALTITUDE,PRESSURE,SPEED,TEMP,VOLTAGE,HEADING,SOFTWARE_STATE
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,11,6,-0.7,0.0,0.0,25.0,0.1,0.0,1
6159,CONTAINER,6,7,0.4,0.0,0.0,25.3,8.26,0.0,1
6159,CONTAINER,6,7,0.4,0.0,0.0,25.3,8.26,0.0,1
6159,CONTAINER,8,9,0.8,0.0,0.0,25.3,8.25,0.0,1
6159,CONTAINER,9,10,0.9,0.0,0.0,25.3,8.25,0.0,1
6159,CONTAINER,9,10,0.9,0.0,0.0,25.3,8.25,0.0,1
6159,CONTAINER,11,12,0.1,0.0,0.0,25.3,8.24,0.0,1
6159,CONTAINER,11,12,0.1,0.0,0.0,25.3,8.24,0.0,1
6159,CONTAINER,14,15,0.9,0.0,0.0,25.3,8.23,0.0,1
6159,CONTAINER,15,16,1.3,0.0,0.0,25.3,8.23,0.0,1
6159,CONTAINER,16,17,0.7,0.0,0.0,25.3,8.23,0.0,1
6159,CONTAINER,17,18,1.0,0.0,0.0,25.3,8.23,0.0,1
6159,CONTAINER,18,19,0.9,0.0,0.0,25.3,8.22,0.0,1
6159,CONTAINER,19,20,1.4,0.0,0.0,25.3,8.22,0.0,1
6159,CONTAINER,20,21,0.7,0.0,0.0,25.3,8.22,0.0,1
6159,CONTAINER,21,22,0.7,0.0,0.0,25.3,8.21,0.0,1
6159,CONTAINER,22,23,1.0,0.0,0.0,25.3,8.21,0.0,1
6159,CONTAINER,23,24,1.1,0.0,0.0,25.3,8.21,0.0,1
6159,CONTAINER,24,25,1.1,0.0,0.0,25.3,8.21,0.0,1
6159,CONTAINER,25,26,1.0,0.0,0.0,25.3,8.21,0.0,1
6159,CONTAINER,26,27,0.8,0.0,0.0,25.3,8.2,0.0,1
6159,CONTAINER,27,28,1.2,0.0,0.0,25.3,8.2,0.0,1
6159,CONTAINER,28,29,0.9,0.0,0.0,25.3,8.2,0.0,1
6159,CONTAINER,29,30,0.6,0.0,0.0,25.3,8.2,0.0,1
6159,CONTAINER,30,31,1.3,0.0,0.0,25.3,8.2,0.0,1
6159,CONTAINER,31,32,0.6,0.0,0.0,25.3,8.2,0.0,1
6159,CONTAINER,32,33,1.1,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,33,34,1.2,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,34,35,1.0,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,35,36,0.9,0.0,0.0,25.3,8.19,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
